effect_size_id,study_id,reference,es,weight,sample_size,se,var,ci_lo,ci_hi,higher_group_n,lower_group_n,cognitive_level,stimuli,response,subgroup,age_group,design,year,effect_size_type,rob_1_participants,rob_2_confounding,rob_3_measurment,rob_4_blinding,rob_5_incomplete,rob_6_selective
632,80,Raab & Johnson (2007),0.6166854566391153,10.613101023223328,47,0.3069579253462917,0.09422316793289959,0.015058978191249128,1.2183119350869815,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
633,80,Raab & Johnson (2007),0.18981310168534835,9.854264622959244,40,0.3185575405991215,0.10147890667256093,-0.4345482048925857,0.8141744082632825,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
634,80,Raab & Johnson (2007),0.10636923283406724,12.491923470722043,51,0.2829341322762217,0.08005172320689852,-0.44817147642441885,0.6609099420925533,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
635,80,Raab & Johnson (2007),0.305135454965182,10.98142341477362,47,0.30176626073218465,0.09106287611628486,-0.2863155478192233,0.8965864577495873,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
636,80,Raab & Johnson (2007),0.1898451179442137,9.854249264359218,40,0.318557788847152,0.1014790648351867,-0.4345166751909195,0.8142069110793468,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
637,80,Raab & Johnson (2007),-0.4797131667522979,12.155914159888368,51,0.2868178577315099,0.08226448351369267,-1.0418658380289902,0.08243950452439452,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
638,80,Raab & Johnson (2007),0.09536169009993402,11.094052962965202,47,0.3002305504955623,0.09013838345086839,-0.49307937593000206,0.6838027561298701,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
639,80,Raab & Johnson (2007),0.5629910998907992,9.511640307407825,40,0.32424425555843983,0.10513433726264683,-0.0725159631977439,1.1984981629793423,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
640,80,Raab & Johnson (2007),-0.5253906490010366,12.087694308999989,51,0.2876260822488181,0.08272876318980386,-1.0891274112230753,0.03834611322100212,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
641,80,Raab & Johnson (2007),-0.3721183320143161,10.921553153532114,47,0.30259224822500325,0.09156206868586199,-0.9651882405363265,0.22095157650769426,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
642,80,Raab & Johnson (2007),0.20244254212606014,9.848009059316665,40,0.3186587001635687,0.10154336718993516,-0.42211703355488217,0.8270021178070025,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
643,80,Raab & Johnson (2007),-0.29276598486560407,12.375612414944245,51,0.2842605881396623,0.08080408196950674,-0.8499064998435157,0.26437453011230755,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
644,80,Raab & Johnson (2007),-0.1632995882130989,11.070303916489314,47,0.30055241922477277,0.09033175670186357,-0.7523715053600372,0.42577232893383943,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
645,80,Raab & Johnson (2007),0.10724849793539676,9.885352945815992,40,0.31805623233639657,0.10115976692802388,-0.5161302625024442,0.7306272583732376,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
646,80,Raab & Johnson (2007),0.6700747359228258,11.837415134545815,51,0.2906508255034439,0.0844779023658334,0.10040958585924009,1.2397398859864115,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
647,80,Raab & Johnson (2007),0.9016663025719555,10.102577866814393,47,0.31461823963634067,0.09898463671186988,0.2850258840053358,1.518306721138575,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
648,80,Raab & Johnson (2007),0.19116905699292647,9.8536119281407,40,0.31856809091380117,0.10148562854846388,-0.43321292782180537,0.8155510418076584,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
649,80,Raab & Johnson (2007),0.08967730070764127,12.497089663071739,51,0.2828756449290431,0.08001863049402205,-0.46474877545682347,0.644103376872106,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
650,80,Raab & Johnson (2007),-0.18106467470333373,11.062059995368857,47,0.3006643906379588,0.0903990757976951,-0.7703560517874147,0.4082267023807472,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
651,80,Raab & Johnson (2007),-0.24189500692699667,9.82593663524264,40,0.3190164077645545,0.10177146842300049,-0.8671556766228674,0.383365662768874,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
652,80,Raab & Johnson (2007),0.6129066843087494,11.942268910873118,51,0.2893720472810648,0.0837361817476348,0.04574789350524089,1.180065475112258,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
653,80,Raab & Johnson (2007),0.4691534270351296,10.815445469827294,47,0.30407295455526634,0.09246036169196907,-0.12681861256587684,1.065125466636136,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
654,80,Raab & Johnson (2007),-0.025730145476178704,9.899155774796952,40,0.31783441507904575,0.10101871540863913,-0.6486741520784625,0.5972138611261051,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
655,80,Raab & Johnson (2007),0.5727631066465695,12.011312560172739,51,0.2885391617735392,0.08325484787697662,0.00723674144105646,1.1382894718520826,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
656,80,Raab & Johnson (2007),-0.10312801095728304,11.0919655665805,47,0.30025879935190913,0.09015534658825003,-0.6916244437282634,0.48536842181369727,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
657,80,Raab & Johnson (2007),-0.6540873597834247,9.38288901488148,40,0.32646130349105895,0.10657698267708131,-1.2939397569719002,-0.014234962594949052,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
658,80,Raab & Johnson (2007),-0.12472325781651084,12.485233723050554,51,0.28300992198594965,0.08009461594249331,-0.6794125121764625,0.4299659965434408,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
659,80,Raab & Johnson (2007),-0.2205302385981034,11.040759272654348,47,0.3009542838725197,0.09057348098122117,-0.8103897959812855,0.3693293187850787,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
660,80,Raab & Johnson (2007),-0.1481156777169735,9.87210108426525,40,0.3182696328889849,0.10129555921928923,-0.7719126955521685,0.4756813401182214,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
661,80,Raab & Johnson (2007),-0.4067299014465218,12.253364579138958,51,0.2856750567205565,0.08161023803229316,-0.9666427239002495,0.15318292100720593,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
662,80,Raab & Johnson (2007),-0.4333529891865947,10.857195189779592,47,0.30348775791194105,0.09210481920241692,-1.0281780644428098,0.1614720860696205,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
663,80,Raab & Johnson (2007),-0.02290907387072982,9.899330737377365,40,0.31783160633486923,0.10101692998540328,-0.6458475754355859,0.6000294276941263,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
664,80,Raab & Johnson (2007),-0.1459111357740277,12.476201054257796,51,0.28311235189851724,0.08015260379750987,-0.7008011490735514,0.408978877525496,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
665,80,Raab & Johnson (2007),-0.18192072806309395,11.06164158883147,47,0.30067007689871944,0.09040249514228187,-0.7712232500134724,0.4073817938872845,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
666,80,Raab & Johnson (2007),-0.03424337352070982,9.898504803210988,40,0.31784486603986195,0.10102535886789778,-0.6572078636297972,0.5887211165883776,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
667,80,Raab & Johnson (2007),-0.19009709854331477,12.452874380885659,51,0.2833773902893632,0.08030274532721009,-0.745506577543417,0.3653123804567874,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
668,80,Raab & Johnson (2007),0.1990197096947894,11.05287813789583,47,0.3007892488175031,0.09047417220419776,-0.39051638492437346,0.7885558043139523,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
669,80,Raab & Johnson (2007),0.35457156802524714,9.74222376518778,40,0.3203840962726947,0.10264596914447131,-0.2733697218886477,0.982512857939142,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
670,80,Raab & Johnson (2007),0.24804236997899698,12.413187233365756,51,0.2838300325161089,0.08055948735809541,-0.3082542714834088,0.8043390114414027,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
671,80,Raab & Johnson (2007),0.4996592940238819,10.777536673145306,47,0.30460725667247063,0.0927855808175284,-0.09735995848370849,1.0966785465314723,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
672,80,Raab & Johnson (2007),0.2370946845119811,9.828826068455559,40,0.3189695128275338,0.10174155011343423,-0.3880740727962717,0.862263441820234,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
673,80,Raab & Johnson (2007),1.2648082678305217,10.404206051934556,51,0.3100241515755282,0.0961149745601261,0.6571720964048999,1.8724444392561435,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
674,80,Raab & Johnson (2007),1.0159979055545365,9.862198236903398,47,0.31842938352084826,0.10139727228946749,0.3918877822343818,1.6401080288746912,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
675,80,Raab & Johnson (2007),-0.14120715592736893,9.874636440720456,40,0.31822877170005653,0.10126955113772672,-0.7649240873038987,0.4825097754491609,22,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
676,80,Raab & Johnson (2007),0.2727200192110455,12.39319429828078,51,0.2840588802421978,0.08068944744445125,-0.28402515555243835,0.8294651939745293,29,22,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
677,80,Raab & Johnson (2007),0.3141499957385309,10.974020346488569,47,0.3018680292512717,0.09112430708404662,-0.27750046967804504,0.9058004611551069,29,18,Decision-making skills,Specific,General,Decision-making skills mixed,Adolescence,Cross-sectional,2007,Mean and Standard Deviation,High risk,Low risk,Low risk,Low risk,Low risk,Low risk
